order_id,review_id,bot_id,fund_code,fund_name,order_type,order_date,confirm_date,order_amount,reference_nav,confirm_nav,confirmed_shares,confirmed_amount,fee,action_reason,status,created_at,order_run_id,settle_run_id
3488,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,buy,2025-04-14,2025-04-15,850000.0,1.069,1.069,795135.640786,,0.0,路径A恐慌回补全部三项条件满足：①金价757≥清仓前峰值738的95%=701✅ ②指数2232≥清仓前峰值2145的97%=2081✅ ③VIX从27.8回落至18.5(-33.4%)≥30%✅。金价创历史新高757、指数创历史新高2232、央行连续5月增持黄金至2292吨、趋势完整未破。旧框架因等不齐三项宏观共振完美错过+18%V反，新框架补入路径A后今日执行。拥挤度0.97极端但按新方法论拥挤度不是否决权、只做节奏减速器——分两步入场。,confirmed,2026-06-16 10:52:57,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3489,,bot18,020829,东财北证50指数发起式C,buy,2025-06-30,2025-07-01,449824.0,1.8608,1.8608,241736.88736,,0.0,"北证50中性信号触发40%底仓重建：①方法论v2规定""中性=40%底仓，非0%""——当前无任何看空维度（温度70.51非塌方、趋势连涨+5.78%/5日、ZZ1000 Donchian刚翻多至1.0、PE分位94.28%未破95%极端线）；②已空仓7日踏空5.78%指数涨幅，重蹈v1""等完美信号=永久空仓""覆辙不可接受；③情绪z从+1.25过热回落至+0.025中性，提供过热消化后的介入窗口；④用户画像""激进好动、机会驱动""支持在无明显风险时保持在场",confirmed,2026-06-16 10:57:21,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3490,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,sell,2025-04-28,2025-04-29,795135.6452,1.0536,1.0536,795135.6452,837754.92,0.0,trail_dd硬触发清仓：①指数峰值2379→2186回撤-8.07%超7%清仓线 ②NAV 1.0551跌破成本1.069，浮盈转浮亏违反铁律 ③板块主力4日净流出55亿，机构兑现 ④账户累计-7.56%逼近-10%容忍线。路径A回补预案已设：需指数收复2308(峰值97%)+恐慌衰减。,confirmed,2026-06-16 10:58:19,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3491,,bot18,020829,东财北证50指数发起式C,sell,2025-07-28,2025-07-29,241736.8966,1.8697,1.8697,241736.8966,451975.48,0.0,"北证50情绪过热触发清仓：①market_sentiment_15_90 z=+0.773突破+0.5阈值（反向卖出信号），量化因子建议仓位0.0；②上周07-21已预警""z若突破+0.5连续确认→全清""，今日兑现；③PE分位92.91%高位+市场温度77.33偏高；④持仓浮盈仅+0.72%，保本线思维——不让利润变亏损。按v2方法论执行清仓至0%。",confirmed,2026-06-16 11:04:21,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3492,,bot18,020829,东财北证50指数发起式C,buy,2025-08-01,2025-08-05,450684.0,1.8254,1.8254,246896.02279,,0.0,"北证50情绪冰点触发40%底仓重建：①market_sentiment_15_90 z=-0.492逼近-0.5冰点阈值（3日内从+0.773暴跌至-1.68后小幅回升）；②market_sentiment_20_90 z=-1.175深度冰点，量化因子建议仓位1.0；③无任何看空维度（温度81.9非塌方、VIX 17无恐慌、PE分位89.45%未破95%、无政策利空）；④方法论v2规定""中性=40%底仓""——当前信号不支持≥60%加仓但也不支持0%清仓；⑤用户""激进好动""性格倾向更早进场。金额=1126710×40%=450684。",confirmed,2026-06-16 11:07:02,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3493,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,buy,2025-05-26,2025-05-27,369000.0,1.1091,1.1091,332702.190966,,0.0,"路径A部分条件满足+无看空证据的40%底仓进场：①金价776≥清仓前峰值95%阈值739✅ ②指数2298距清仓前峰值97%阈值2308仅差0.4%（差10点，单日可跨越）✅/接近 ③VIX回落8.6%尚未达30%但方向正确。板块动量刚转正(动量0.0019/机会分72.4为窗口最高)，市场情绪因子15_90 z=-1.05示冰点反向信号。无明确看空证据(金价趋势向上/指数+6.7%周涨幅/宏观央行购金延续)，方法论明确""0%仓位不是中性是满仓押注下跌""。按0/40档位约束进40%底仓，若指数突破2308+VIX进一步回落则加仓。",confirmed,2026-06-16 11:08:07,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3494,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,buy,2025-06-16,2025-06-17,378000.0,1.1581,1.1581,326396.684224,,0.0,趋势市加仓：①指数931238突破前高2379至2441创区间新高，当前2397仍站于前高之上✅ ②上海金792新高，金价趋势多头✅ ③Path A条件①②满足（金价≥95%阈值、指数≥97%阈值）✅ ④trail_dd安全(-1.82%)，NAV浮盈10%有安全垫✅ ⑤无看空证据→0%违规。极端拥挤(risk 0.975)只减速不否决→从40%加至80%，留20%后手。,confirmed,2026-06-16 11:17:34,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3495,,bot18,020829,东财北证50指数发起式C,sell,2025-09-01,2025-09-02,246896.02,1.9902,1.9902,246896.02,491372.46,0.0,北证50情绪严重过热触发清仓：①market_sentiment_15_90 z=+2.669远超+0.5阈值（反向卖出信号，量化因子建议仓位0.0）；②PE分位99.55%逼近历史极值；③方法论v2明确规定z>+0.5清仓，上次07-28清仓时z仅+0.773，当前+2.669是历史级过热读数；④0/40框架：触发卖出→从40%清至0%；⑤持仓浮盈+9.42%，持有28天（>7d免赎回费），让利润落袋。,confirmed,2026-06-16 11:18:20,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3496,,bot18,020829,东财北证50指数发起式C,buy,2025-09-08,2025-09-09,466960.0,2.0845,2.0845,224015.351403,,0.0,北证50情绪冰点触发40%底仓重建：①market_sentiment_15_90 z=-1.681（从+2.669暴跌），连续5日<-0.5，quant_factor建议仓位1.0——v2方法论独立看多触发器生效；②市场温度71.25中性，VIX回落至21.19，全市场多头排列，流动性无塌方；③PE分位100%触顶，但v2规定估值仅预警不否决，微小盘贵是流动性溢价常态；④0/40框架：非看空→不清0，冰点信号→进40%底仓档；⑤用户激进性格：情绪冰点即机会，不踏空右侧。仓位40%（总资产1167399×40%=466960）,confirmed,2026-06-16 11:21:20,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3497,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,sell,2025-06-23,2025-06-24,267595.0,1.1265,1.1265,267595.0,301445.77,0.0,趋势市减仓至40%底仓档：①指数931238从峰值2441回落至2323(-4.85%)，已跌破06-16加仓依据的前高2379支撑，突破失败 ②NAV 1.1200距保本线1.113仅+0.63%缓冲，浮盈保护纪律触发（方法论铁律：浮盈不许变浮亏） ③板块主力5日净流出约-55亿，资金兑现明显 ④damage control模式下账户MDD -12.20%超-10%容忍线 ⑤减仓非清仓——金价777趋势未破+央行购金延续+无宏观看空证据，保留40%底仓。清0需要趋势破位或看空共振，目前不满足。,confirmed,2026-06-16 11:24:04,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3498,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,sell,2025-06-23,2025-06-24,267595.0,1.1265,1.1265,267595.0,301445.77,0.0,趋势市减仓至40%底仓档：①指数931238从峰值2441回落至2323(-4.85%)，已跌破06-16加仓依据的前高2379支撑，突破失败 ②NAV 1.1200距保本线1.113仅+0.63%缓冲，浮盈保护纪律触发（方法论铁律：浮盈不许变浮亏） ③板块主力5日净流出约-55亿，资金兑现明显 ④damage control模式下账户MDD -12.20%超-10%容忍线 ⑤减仓非清仓——金价777趋势未破+央行购金延续+无宏观看空证据，保留40%底仓,confirmed,2026-06-16 11:24:13,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3499,,bot18,020829,东财北证50指数发起式C,sell,2025-09-29,2025-09-30,224015.35,1.9469,1.9469,224015.35,436135.48,0.0,北证50情绪严重过热触发清仓：①market_sentiment_15_90 z=+1.900突破+0.5阈值（反向卖出信号），量化因子连续5日建议仓位0.0；②区间北证50 -3.13%，持仓浮亏-7.20%；③方法论v2规定z>+0.5清仓，不需其他维度确认。执行40%→0%清仓。,confirmed,2026-06-16 11:26:50,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3500,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,sell,2025-06-30,2025-07-01,123908.8752,1.1417,1.1417,123908.8752,141466.76,0.0,清仓至0%：①指数931238从峰值2441回落至2355，已跌破06-16加仓依据的前高2379支撑位✅ ②金价AU9999从792跌至763.3(-3.6%)，母变量走弱 ③板块拥挤度0.9917极端高位，市场温度70.51过热 ④NAV 1.1368仅距成本1.113约2.1%缓冲，浮盈保护触发 ⑤账户MDD -12.20%处于damage control模式 ⑥0/40档位约束：15%属于非法中间态，无高确信看多共振则归零。保留现金等待金价企稳+指数收复2379+拥挤度回落后的Path B重建机会。,confirmed,2026-06-16 11:27:43,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3501,,bot18,020829,东财北证50指数发起式C,buy,2025-10-13,2025-10-14,454630.0,1.8824,1.8824,241516.149596,,0.0,v3方法论趋势过渡+情绪过热映射40%底仓：①北证50跌破MA60但未破MA200，属过渡结构；②sentiment z=+2.798极端过热，v3新规情绪过热仅减仓至40%不空仓；③回撤-9.7%未达15%机械止损线；④修正v2因情绪阈值导致永久空仓跑输28pct的缺陷。,confirmed,2026-06-16 11:32:25,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3502,,bot18,020829,东财北证50指数发起式C,sell,2025-10-20,2025-10-21,241516.15,1.8118,1.8118,241516.15,437578.96,0.0,北证50 v3框架战术清仓：①120日峰值回撤13.2%逼近15%机械线（仅余1.8%缓冲）；②趋势过渡（跌破MA60未破MA200）非多头，量化因子连续建议0仓；③sentiment z=+0.850仍>0.5过热；④温度骤降至25.17，全市场风险偏好收缩。v3方法论不变，清仓为战术执行。回补条件：close重新站回MA60+情绪回落至中性。,confirmed,2026-06-16 11:35:04,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3503,,bot18,020829,东财北证50指数发起式C,buy,2025-10-27,2025-10-28,447809.0,1.8593,1.8593,240848.168666,,0.0,v3框架过渡结构回补40%底仓：①北证50于MA200上方企稳（1429→1469反弹+2.8%），120日峰值回撤从13.2%缓解至~10.8%；②sentiment z=-0.741进入冰点/中性过渡区，支持建仓；③PE分位从97.95%→85.88%明显回落；④北交所两融余额连续增长（74.65→76.12亿），成交活跃；⑤本次10/20清仓为战术清仓（回撤<15%），适用宽松回补条件（企稳确认即可，不强制等MA60）,confirmed,2026-06-16 11:39:17,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3504,,bot18,020829,东财北证50指数发起式C,buy,2025-10-27,2025-10-28,440000.0,1.8593,1.8593,236648.200936,,0.0,北证50情绪冰点触发建仓：①market_sentiment_15_90 z=-0.7406跌破-0.5阈值，进入冰点区；②北证50处于过渡结构（跌破MA60但在MA200上方企稳），方法论定义底仓40%；③PE分位从97%降至85.9%，风险释放；④两融余额连续增长，资金面活跃。,confirmed,2026-06-16 11:40:44,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3505,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,buy,2025-08-04,2025-08-05,368210.0,1.1476,1.1476,320852.213315,,0.0,"路径A条件部分满足+无看空证据的40%底仓回补：①金价767≥清仓前峰值95%阈值725.8✅ ②指数2360逼近但未达2367.9阈值(差0.3%)⚠️ ③VIX衰减不足但恐慌情绪缓和✅ ④无看空证据——金价趋势未破、衰退概率升至61.8%利好黄金、市场情绪z=-1.17冰点信号满仓。方法论明确""0%无看空证据=做空押注""，中性档≥40%。trail_dd 2270断后保护，最小步长合规。",confirmed,2026-06-16 11:43:36,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3506,,bot18,020829,东财北证50指数发起式C,buy,2025-11-03,2025-11-04,231714.0,1.9782,1.9782,117133.757962,,0.0,"北证50 v3.1框架满仓信号共振：①趋势多头结构确认（1567站上MA60，MA200上方企稳，大市五大指数全部多头排列MA60>MA120>MA200）；②market_sentiment_15_90 z=-0.960持续冰点区，量化因子建议仓位1.0；③120日峰值回撤仅~7.8%远低于15%机械线；④政策催化密集（北交所推出北证50ETF+盘后固定价格交易）；⑤用户画像激进好动，当前高置信度共振应满仓。从80%→100%，买入¥231,714。",confirmed,2026-06-16 11:44:49,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3507,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,sell,2025-08-18,2025-08-19,320852.21,1.1827,1.1827,320852.21,379471.91,0.0,减仓至0%清仓。三重风险共振：①板块拥挤度0.985极端高位（历史反复收割区>0.95）②50ETF VIX从17.05飙升至22.44（+32%，恐慌加速非衰减）③金价横盘停滞（AU9999 776→773.55）与A股risk-on牛市形成资金分流。账户累计-6.44%距-10%红线余量有限，40%底仓浮盈+4.10%应主动兑现。宏观降息预期虽利好金价，但当前市场风格偏向科技/消费等risk-on板块，黄金作为防御性配置短期缺乏资金面催化。维持0%等待：VIX回落至<18 + 拥挤度降至<0.85 + 金价重新突破783前高。,confirmed,2026-06-16 11:49:40,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3508,,bot18,020829,东财北证50指数发起式C,sell,2025-11-17,2025-11-18,356778.08,1.9289,1.9289,356778.08,688189.24,0.0,"北证50 v3.1框架减仓：①趋势仍为过渡结构（close在MA60附近震荡未确认站回）；②market_sentiment_20_90 z=+0.618已突破+0.5过热阈值，15_90 z=+0.474逼近阈值；③v3.1信号映射表""趋势过渡+情绪过热""→减至40%底仓；④量化趋势因子仍1.0+回撤仅3.6%→保留40%底仓而非清仓；⑤从100%→40%，减仓60%（≥20%步长合规）。情绪过热时减码保利润，等待钟摆回摆再加。",confirmed,2026-06-16 11:51:24,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3509,,bot18,020829,东财北证50指数发起式C,sell,2025-11-24,2025-11-25,237852.05,1.7591,1.7591,237852.05,418405.54,0.0,"北证50 v3.1框架硬触发清仓：①120日峰值回撤15.84%突破15%机械清仓线（峰值1647.01→1386.04），第六章机械断后无条件执行；②北证50跌破MA60进入过渡偏空，逼近MA200支撑；③大市五指数全部""纠缠""，多头结构破坏；④市场温度12.41极低，流动性塌方区。按v3.1第七章硬触发回补需close站回MA60+情绪中性，当前远未满足。卖出全部237852份，仓位37.68%→0%。",confirmed,2026-06-16 11:54:57,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3510,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,buy,2025-09-08,2025-09-09,745428.0,1.369,1.369,544505.478451,,0.0,"Path A三项条件全部触发+宏观全面多头共振回补：①金价811.5≥清仓前峰值95%阈值743.8✅ ②指数2861.7≥清仓前峰值97%阈值2362.9✅ ③VIX从25.39回落至21.19（-16.5%衰减）✅ 伦敦金突破3500美元历史新高，央行购金+美联储降息预期驱动金价母变量多头。拥挤度0.975仍极端，按方法论""分批进不满仓""原则进80%而非满仓，留20%应对波动。09-01至今踏空指数+10.6%+基金NAV+2.1%，不补仓=持续方向性押注下跌。",confirmed,2026-06-16 11:57:43,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3511,,bot18,020829,东财北证50指数发起式C,buy,2025-12-01,2025-12-02,1106590.0,1.7849,1.7849,619973.107737,,0.0,北证50 v3.2框架多信号共振满仓回补：①战术回补条件4/4全满足（情绪z=-0.968冰点+PE分位97%→81%回落16pct+量化因子1.0+MA200上方企稳连续3日抬升）；②sentiment_15_90 z=-0.968< -0.5触发反向建仓信号；③quant_factor建议1.0满仓；④120日回撤已从15.84%修复至14.56%（低于15%线）；⑤PE分位81%从泡沫预警区释放；⑥大市多头结构未破坏。账户在现金状态，一次建满。,confirmed,2026-06-16 11:58:52,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3512,,bot18,020829,东财北证50指数发起式C,sell,2025-12-22,2025-12-23,371984.0,1.8339,1.8339,371984.0,682181.46,0.0,"北证50 v3.2框架过渡区战术降仓：①趋势定性过渡（收盘1449低于MA60≈1480约-2.1%，但守MA200上方）→ 基准仓位40%；②情绪z=-0.440处于中性区[-0.5,+0.5]，过渡趋势下情绪中性→持有40%底仓；③trail_dd≈12%已自15.8%峰值修复，未触及15%硬线；④PE分位73.7%继续回落压力减轻但估值未提供加仓信号；⑤量化因子1.0支持在场但趋势为第一性。当前100%→降至40%底仓，等待close站回MA60确认后加回。",confirmed,2026-06-16 12:11:55,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3513,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,sell,2025-09-29,2025-09-30,272252.0,1.4697,1.4697,272252.0,400128.76,0.0,四重预警触发减仓至40%底仓：①拥挤度0.995回到历史极端收割位（与08/25清仓时同值，反复验证的踩踏前兆）②股金背离扩大（指数5日+4.15%vs金价仅+1.6%，权益端过热）③价量偏离得分93.75极值（量价不健康）④主力资金拉高出货模式（09/24大流出19亿→09/29流入25亿拉高）。浮盈+3.94%保护性减仓锁定利润，留40%底仓继续跟踪趋势。NAV 1.38为剩余仓位保本线。,confirmed,2026-06-16 12:15:47,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3514,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,sell,2025-10-20,2025-10-21,272253.48,1.4991,1.4991,272253.48,408135.19,0.0,硬性止损触发：①指数3171跌破3291保护线（10/10低点）→ METHODOLOGY规定无条件清至0% ②区间股金背离严重（金价+7.6% vs 指数-7.4%）③VIX 22.84高位+市场温度25.17冰区+拥挤度0.955仍危险 ④伦敦金从$4380急跌，全球黄金股集体下挫。执行断后规则，保护浮盈。,confirmed,2026-06-16 12:30:33,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3515,,bot18,020829,东财北证50指数发起式C,buy,2026-02-09,2026-02-10,219173.0,1.9416,1.9416,112882.674083,,0.0,北证50 v3.2框架趋势多头+情绪冷却加仓：①趋势多头确认（收盘1541高于MA60≈1495约+3.1%，MA60>MA200，五大宽基全多头）；②情绪z从+1.08过热区快速冷却至+0.364中性区，满足v3.2多头+中性→≥60%映射；③trail_dd≈6.4%持续修复安全；④PE分位77%估值压力释放；⑤量化因子情绪中性支持加仓。操作：41%→60%，买入约21.9万。,confirmed,2026-06-16 12:30:58,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3516,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,buy,2025-10-27,2025-10-28,397848.0,1.4868,1.4868,267586.763519,,0.0,"v2025-10-27新版方法论首次执行：①看空条件仅1项成立（指数跌破3291支撑），远未达≥2项清仓标准 ②新版核心规则""无明确看空证据时默认40%中性底仓"" ③金价10/21暴跌后935.6横盘企稳3日 ④VIX从22.8降至20.5恐慌消退 ⑤量化情绪z=-0.74超卖区 ⑥机会分80.5强势 ⑦央行购金长期逻辑未变。当前0%仓位违反新版方法论，必须建仓至中性档。",confirmed,2026-06-16 12:34:58,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3517,,bot18,020829,东财北证50指数发起式C,sell,2026-03-02,2026-03-03,120809.0,1.8611,1.8611,120809.0,224837.63,0.0,北证50 v3.2框架过渡区战术降仓：①趋势从多头转过渡（收盘1475跌破MA60≈1508约-2.1%，但仍守MA200上方）→基准仓位降至40%；②情绪z=+0.165中性，过渡趋势+中性情绪→持有40%底仓；③trail_dd≈10.4%从8.9%扩大但未触15%硬线；④当前实际仓位60%超出目标40%，减仓20%步长至40%底仓档；⑤PE分位70%回落释放压力但趋势第一性优先。,confirmed,2026-06-16 12:35:29,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3518,,bot6,005693,广发中证军工ETF联接C,buy,2025-08-11,2025-08-12,400000.0,0.852899,0.852899,468988.707924,,0.0,突破历史高点12403并站稳3个交易日，价格面发出今年以来最强右侧信号；市场温度从极端过热(0.9047)回落至中性(0.5555)，入场时机优于前几次极端区追价；阅兵预期窗口仍有约3周事件催化未结束；依据框架改进方向，将订单硬证从必要条件降级为加仓条件，允许技术突破先上40%底仓，基本面验证后再加仓。风险可控：40%仓位×指数回撤8%≈账户回撤3.2%，在-8%容忍范围内。,confirmed,2026-06-16 12:40:06,dash-2026-06-16T10-00-55,dash-2026-06-16T10-00-55
3519,,bot18,020829,东财北证50指数发起式C,sell,2026-03-09,2026-03-10,240062.78,1.7626,1.7626,240062.78,423134.66,0.0,北证50 v3.2框架机械清仓：①120日峰值回撤15.35%突破15%硬止损线（peak=1647.01@09-08，close=1394.21@03-09）→无条件清仓；②趋势转空头（收盘1394跌破MA60≈1490约-6.4%，且跌破MA200≈1485）；③情绪z=+0.77过热，量化因子建议仓位0.0。三重共振触发清仓，执行0%仓位。,confirmed,2026-06-16 12:40:13,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3520,,bot6,005693,广发中证军工ETF联接C,sell,2025-09-08,2025-09-09,468988.7,0.820376,0.820376,468988.7,384747.07,0.0,突破历史高点12403后连续暴跌证伪：09-03/04两日累计跌约-8.4%，09-08收盘12167已远低于12403；浮盈+5.21%已变浮亏-4.32%，违反浮盈不许变浮亏纪律；9月3日阅兵兑现当日军工暴跌-5.75%叙事结束确认；区间主力资金累计净流出约276亿恐慌性出逃；文本面无订单/预算/列装硬证支撑；中性偏谨慎账户在突破证伪+浮盈变浮亏+叙事结束时应果断离场止损。,confirmed,2026-06-16 12:57:30,dash-2026-06-16T10-00-55,dash-2026-06-16T10-00-55
3521,,bot18,020829,东财北证50指数发起式C,buy,2026-04-20,2026-04-21,666592.0,1.7924,1.7924,371899.129659,,0.0,北证50 v3.2框架硬触发后路径A回补+过渡区冰点加仓至60%：①trail_dd从15.35%回落至11.54%（持续修复中），PE分位从97%高位大幅回落至67.6%（释放29.4pct），情绪z=-1.42冰点，量化因子=1.0 → 路径A 3/5项达标，满足快速回补条件；②收盘1420.50重新站上MA60≈1355（+4.9%），连续7日不创新低，短期趋势修复确认；③过渡结构（close>MA60但<MA200）+情绪冰点，v3.2映射允许加仓至60%；④政策催化：多家基金公司4/20起将北证50指数基金规模上限提至15亿份，引入增量资金改善流动性；⑤用户画像激进好动机会驱动，冰点右侧反弹首程应在场。仓位从0%→60%，步长合规。,confirmed,2026-06-16 13:01:44,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3522,,bot18,020829,东财北证50指数发起式C,sell,2026-04-27,2026-04-28,123966.38,1.7215,1.7215,123966.38,213408.12,0.0,北证50 v3.2框架过渡区偏空减仓至40%：①close从MA60上方(+4.9%)跌破至下方(-1.0%)，趋势结构恶化；②v3.2映射：过渡+冰点→40%底仓；③区间-4.2%浮盈转浮亏(-3.36%)；④情绪z=-0.80冰点保留底仓不空仓；⑤trail_dd 4.2%远未触及15%硬线；⑥扩容利好已price-in成交萎缩,confirmed,2026-06-16 13:14:05,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3523,,bot18,020829,东财北证50指数发起式C,buy,2026-05-11,2026-05-12,214960.0,1.8,1.8,119422.222222,,0.0,"北证50 v3.2框架过渡偏多+冰点加仓至60%：①close站回MA60(+1.5%)，趋势改善；②sentiment_z=-0.576冰点，量化因子1.0强烈支持；③trail_dd=11.18%持续收敛(<15%安全)；④浮盈状态加仓不接飞刀；⑤融资余额86.22亿连续增长，流动性改善。符合v3.2""过渡+冰点可加仓至60%""信号映射。",confirmed,2026-06-16 13:20:21,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3524,,bot18,020829,东财北证50指数发起式C,sell,2026-05-18,2026-05-19,367354.9751,1.7168,1.7168,367354.9751,630675.02,0.0,北证50 v3.2框架趋势破位清仓至0%：①close=1357跌破MA60≈1378(-1.6%)且远低于MA200≈1455(-6.7%)，空头结构确立；②120日trail_dd=14.58%逼近15%机械清仓线，再跌0.4%即触发；③区间05/08高点1436→05/18低点1357连跌-5.5%，5/14单日-3.73%放量破位；④情绪z=-2.104极端冰点但空头趋势下不抄底（v3.2核心信仰：趋势为锚情绪为盾，冰点≠抄底信号）。执行纪律：空头结构→0%。,confirmed,2026-06-16 13:24:55,dash-2026-06-16T10-00-07,dash-2026-06-16T10-00-07
3525,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,sell,2026-02-02,2026-02-03,267586.76,1.8843,1.8843,267586.76,504213.73,0.0,方法论 trail_dd 触发：931238指数两日暴跌17%，自峰值回撤超12%阈值，清至0%。辅助确认：情绪因子market_sentiment_20_90 z=1.56极端过热建议仓位0，拥挤度仍0.92高位。执行纪律：浮盈不许变浮亏，机械断后。,confirmed,2026-06-16 13:34:30,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3526,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,buy,2026-02-24,2026-02-25,440395.0,1.8831,1.8831,233867.027773,,0.0,方法论Path A回补触发：2/3条件达标（金价≥峰值97.6%、VIX回落27.3%≥20%），核心三维度2/3看多（金价趋势+宏观共振），拥挤度0.875远离危险区。0%→40%底仓回补。,confirmed,2026-06-16 13:41:27,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3529,,bot6,005693,广发中证军工ETF联接C,buy,2025-10-27,2025-10-28,393899.0,0.83989,0.83989,468988.796152,,0.0,v2.0方法论生效后首次建仓。中证军工35日未创新低，10-24/27连续大涨收复历史高点12403，风险偏好扩张，十五五规划推进+订单周期开启提供基本面支撑。按v2.0分层建仓框架，过渡待定偏趋势状态下建立40%底仓。,confirmed,2026-06-16 13:44:15,dash-2026-06-16T10-00-55,dash-2026-06-16T10-00-55
3530,,bot6,005693,广发中证军工ETF联接C,sell,2025-11-10,2025-11-11,231573.0,0.821019,0.821019,231573.0,190125.83,0.0,指数连续下跌跌破关键支撑，板块状态从过渡待定转为震荡市，风险分上升结构恶化，且账户浮亏扩大触及保本优先的谨慎阈值。按v2.0方法论，震荡市默认保留20%试探仓，故从40%底仓减仓至20%。,confirmed,2026-06-16 14:03:57,dash-2026-06-16T10-00-55,dash-2026-06-16T10-00-55
3531,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,sell,2026-03-23,2026-03-24,233867.03,1.4911,1.4911,233867.03,348719.13,0.0,方法论 trail_dd 触发 + 看空条件共振：(1) 金价AU9999自3/11峰值1150跌至1041.59(-9.4%)，3/19单日暴跌4.58%破位；(2) 指数931238对应NAV自2/27峰值1.9146跌至1.5902(-16.94%)，远超12% trail_dd阈值；(3) VIX从18.4飙升至23.95(>25警戒)，市场温度从36暴跌至3.57(冰点)；(4) 看空条件≥2项触发：金价破120MA趋势+指数暴跌。当前金价仅恢复至清仓前峰值84.7%(门槛92%)，VIX不降反升，Path A回补三条件全不达标。清至0%保本。,confirmed,2026-06-16 14:04:55,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
3532,,bot10,021075,华夏中证沪深港黄金产业股票ETF发起式联接C,buy,2026-05-06,2026-05-07,201862.0,1.6211,1.6211,124521.621121,,0.0,v4.0新方法论首次执行：金价1013.6达清仓前峰值1150的88.1%（≥85%阈值），触发通道A试探仓；拥挤度风险分0.32远低于0.50，央行Q1购金244吨，指数从3267低点回升至3559未创新低，触发通道C宏观+低拥挤。综合满足20%试探底仓条件。损伤控制期上限40%，20%在范围内。,confirmed,2026-06-16 14:29:17,dash-2026-06-16T10-00-39,dash-2026-06-16T10-00-39
